time (S),CH0 Horizonal angles,CH0 Vertical angles,CH1 Horizonal angles,CH1 Vertical angles,CH2 Horizonal angles,CH2 Vertical angles,CH3 Horizonal angles,CH3 Vertical angles
0.000924272,-17.06116159,-15.63602694,-16.89148466,-14.4472671,-16.7236124,-13.25838714,-16.55737397,-12.06939846
0.000928155,-16.85825598,-15.64657034,-16.69056785,-14.45754626,-16.52466495,-13.2684048,-16.36037832,-12.07915706
0.000932039,-16.65532986,-15.65697085,-16.48963176,-14.4676856,-16.32569938,-13.27828566,-16.16336564,-12.08878189
0.000935922,-16.45238352,-15.66722841,-16.28867669,-14.47768505,-16.12671597,-13.28802967,-15.96633621,-12.09827288
0.000939806,-16.24941726,-15.67734296,-16.0877029,-14.48754456,-15.92771499,-13.2976368,-15.76929026,-12.10763001
0.000943689,-16.04643137,-15.68731444,-15.88671068,-14.49726409,-15.72869669,-13.30710698,-15.57222806,-12.11685322
0.000947573,-15.84342617,-15.69714281,-15.68570031,-14.50684358,-15.52966136,-13.31644018,-15.37514987,-12.12594246
0.000951456,-15.64040193,-15.706828,-15.48467209,-14.51628297,-15.33060927,-13.32563633,-15.17805594,-12.1348977
0.00095534,-15.43735896,-15.71636996,-15.28362628,-14.52558222,-15.13154067,-13.33469541,-14.98094652,-12.14371889
0.000959223,-15.23429757,-15.72576864,-15.08256318,-14.53474128,-14.93245585,-13.34361735,-14.78382189,-12.15240598
0.000963107,-15.03121804,-15.73502398,-14.88148308,-14.5437601,-14.73335507,-13.35240212,-14.58668228,-12.16095893
0.00096699,-14.82812068,-15.74413594,-14.68038625,-14.55263862,-14.53423861,-13.36104966,-14.38952797,-12.16937771
0.000970874,-14.6250058,-15.75310446,-14.47927298,-14.56137682,-14.33510674,-13.36955994,-14.19235921,-12.17766226
0.000974757,-14.42187368,-15.76192949,-14.27814355,-14.56997462,-14.13595972,-13.37793291,-13.99517626,-12.18581256
0.000978641,-14.21872464,-15.77061099,-14.07699827,-14.578432,-13.93679784,-13.38616853,-13.79797937,-12.19382856
0.000982524,-14.01555896,-15.77914891,-13.8758374,-14.58674891,-13.73762136,-13.39426676,-13.60076882,-12.20171021
0.000986408,-13.81237697,-15.78754319,-13.67466124,-14.5949253,-13.53843056,-13.40222755,-13.40354485,-12.2094575
0.000990291,-13.60917895,-15.7957938,-13.47347008,-14.60296112,-13.33922571,-13.41005087,-13.20630774,-12.21707036
0.000994175,-13.40596521,-15.80390068,-13.2722642,-14.61085634,-13.14000708,-13.41773667,-13.00905773,-12.22454878
0.000998058,-13.20273606,-15.81186379,-13.07104389,-14.61861092,-12.94077495,-13.42528492,-12.8117951,-12.2318927
0.001001942,-12.99949179,-15.8196831,-12.86980944,-14.62622481,-12.7415296,-13.43269558,-12.61452009,-12.23910211
0.001005825,-12.79623272,-15.82735854,-12.66856114,-14.63369797,-12.54227129,-13.43996861,-12.41723298,-12.24617695
0.001009709,-12.59295914,-15.83489009,-12.46729928,-14.64103037,-12.34300031,-13.44710398,-12.21993402,-12.2531172
0.001013592,-12.38967136,-15.84227769,-12.26602415,-14.64822196,-12.14371693,-13.45410164,-12.02262348,-12.25992283
0.001017476,-12.18636969,-15.84952132,-12.06473604,-14.6552727,-11.94442142,-13.46096157,-11.82530162,-12.2665938
0.001021359,-11.98305444,-15.85662092,-11.86343523,-14.66218257,-11.74511406,-13.46768372,-11.6279687,-12.27313008
0.001025243,-11.7797259,-15.86357647,-11.66212202,-14.66895152,-11.54579513,-13.47426807,-11.43062498,-12.27953164
0.001029126,-11.57638438,-15.87038792,-11.46079671,-14.67557952,-11.3464649,-13.48071459,-11.23327074,-12.28579845
0.00103301,-11.3730302,-15.87705523,-11.25945957,-14.68206653,-11.14712365,-13.48702323,-11.03590622,-12.29193048
0.001036893,-11.16966365,-15.88357837,-11.05811091,-14.68841251,-10.94777165,-13.49319397,-10.83853169,-12.29792769
0.001040777,-10.96628505,-15.8899573,-10.85675101,-14.69461745,-10.7484092,-13.49922678,-10.64114742,-12.30379007
0.00104466,-10.7628947,-15.89619199,-10.65538017,-14.7006813,-10.54903655,-13.50512163,-10.44375368,-12.30951758
0.001048544,-10.55949292,-15.9022824,-10.45399868,-14.70660403,-10.34965399,-13.51087848,-10.24635072,-12.3151102
0.001052427,-10.35608,-15.90822851,-10.25260683,-14.71238561,-10.15026181,-13.51649732,-10.04893881,-12.32056789
0.001056311,-10.15265626,-15.91403027,-10.05120492,-14.71802602,-9.950860263,-13.52197811,-9.851518216,-12.32589065
0.001060194,-9.949222005,-15.91968766,-9.849793235,-14.72352521,-9.751449646,-13.52732082,-9.654089202,-12.33107843
0.001064078,-9.745777547,-15.92520064,-9.648372071,-14.72888318,-9.552030233,-13.53252544,-9.456652033,-12.33613121
0.001067961,-9.542323194,-15.93056919,-9.446941723,-14.73409987,-9.352602303,-13.53759193,-9.259206974,-12.34104898
0.001071845,-9.338859256,-15.93579328,-9.245502485,-14.73917528,-9.153166135,-13.54252027,-9.061754291,-12.34583171
0.001075728,-9.135386042,-15.94087287,-9.04405465,-14.74410937,-8.953722008,-13.54731043,-8.86429425,-12.35047938
0.001079612,-8.931903864,-15.94580795,-8.842598513,-14.74890212,-8.754270203,-13.5519624,-8.666827115,-12.35499196
0.001083495,-8.72841303,-15.95059849,-8.64113437,-14.75355351,-8.554811,-13.55647614,-8.469353155,-12.35936944
0.001087379,-8.524913853,-15.95524445,-8.439662514,-14.7580635,-8.355344677,-13.56085165,-8.271872633,-12.3636118
0.001091262,-8.321406642,-15.95974582,-8.238183241,-14.76243209,-8.155871517,-13.56508889,-8.074385818,-12.36771901
0.001095146,-8.11789171,-15.96410258,-8.036696846,-14.76665924,-7.956391798,-13.56918786,-7.876892975,-12.37169106
0.001099029,-7.914369366,-15.96831469,-7.835203625,-14.77074494,-7.756905803,-13.57314852,-7.679394372,-12.37552793
0.001102913,-7.710839924,-15.97238214,-7.633703873,-14.77468916,-7.55741381,-13.57697086,-7.481890274,-12.37922961
0.001106796,-7.507303694,-15.9763049,-7.432197887,-14.77849189,-7.357916103,-13.58065486,-7.28438095,-12.38279607
0.00111068,-7.30376099,-15.98008296,-7.230685962,-14.7821531,-7.158412961,-13.58420051,-7.086866666,-12.38622731
0.001114563,-7.100212122,-15.98371629,-7.029168395,-14.78567279,-6.958904667,-13.58760779,-6.889347689,-12.38952331
0.001118447,-6.896657403,-15.98720489,-6.827645482,-14.78905093,-6.7593915,-13.59087668,-6.691824288,-12.39268405
0.00112233,-6.693097146,-15.99054872,-6.626117519,-14.7922875,-6.559873744,-13.59400717,-6.494296728,-12.39570951
0.001126214,-6.489531664,-15.99374777,-6.424584803,-14.7953825,-6.36035168,-13.59699924,-6.29676528,-12.3985997
0.001130097,-6.285961269,-15.99680204,-6.223047632,-14.7983359,-6.160825589,-13.59985289,-6.099230209,-12.4013546
0.001133981,-6.082386274,-15.99971149,-6.021506302,-14.80114769,-5.961295754,-13.6025681,-5.901691784,-12.40397418
0.001137864,-5.878806993,-16.00247612,-5.81996111,-14.80381787,-5.761762457,-13.60514485,-5.704150272,-12.40645846
0.001141748,-5.675223739,-16.00509592,-5.618412353,-14.80634641,-5.562225979,-13.60758314,-5.506605943,-12.4088074
0.001145631,-5.471636825,-16.00757086,-5.41686033,-14.80873331,-5.362686604,-13.60988296,-5.309059064,-12.41102102
0.001149515,-5.268046564,-16.00990095,-5.215305336,-14.81097856,-5.163144613,-13.6120443,-5.111509903,-12.41309929
0.001153398,-5.064453272,-16.01208616,-5.013747671,-14.81308214,-4.963600289,-13.61406714,-4.913958729,-12.41504221
0.001157282,-4.86085726,-16.0141265,-4.812187631,-14.81504405,-4.764053915,-13.61595149,-4.71640581,-12.41684978
0.001161165,-4.657258844,-16.01602194,-4.610625514,-14.81686428,-4.564505773,-13.61769733,-4.518851415,-12.41852198
0.001165049,-4.453658337,-16.01777248,-4.409061619,-14.81854282,-4.364956146,-13.61930466,-4.321295812,-12.42005882
0.001168932,-4.250056053,-16.01937812,-4.207496242,-14.82007966,-4.165405317,-13.62077347,-4.12373927,-12.42146028
0.001172816,-4.046452306,-16.02083885,-4.005929683,-14.82147481,-3.965853569,-13.62210376,-3.926182057,-12.42272636
0.001176699,-3.842847412,-16.02215466,-3.804362238,-14.82272825,-3.766301185,-13.62329553,-3.728624443,-12.42385707
0.001180583,-3.639241682,-16.02332554,-3.602794207,-14.82383999,-3.566748447,-13.62434876,-3.531066695,-12.4248524
0.001184466,-3.435635434,-16.0243515,-3.401225888,-14.82481001,-3.367195638,-13.62526347,-3.333509084,-12.42571234
0.00118835,-3.232028979,-16.02523253,-3.199657578,-14.82563832,-3.167643042,-13.62603964,-3.135951877,-12.4264369
0.001192233,-3.028422634,-16.02596863,-2.998089576,-14.82632492,-2.968090942,-13.62667727,-2.938395343,-12.42702607
0.001196117,-2.824816713,-16.0265598,-2.79652218,-14.8268698,-2.768539621,-13.62717638,-2.740839752,-12.42747986
0.0012,-2.621211529,-16.02700603,-2.594955688,-14.82727296,-2.568989361,-13.62753695,-2.543285372,-12.42779826
0.001203883,-2.417607398,-16.02730733,-2.393390399,-14.82753441,-2.369440446,-13.62775898,-2.345732473,-12.42798129
0.001207767,-2.214004634,-16.0274637,-2.191826612,-14.82765415,-2.16989316,-13.62784249,-2.148181322,-12.42802894
0.00121165,-2.010403551,-16.02747514,-1.990264623,-14.82763217,-1.970347785,-13.62778748,-1.950632189,-12.42794121
0.001215534,-1.806804465,-16.02734165,-1.788704732,-14.82746849,-1.770804604,-13.62759394,-1.753085343,-12.42771811
0.001219417,-1.60320769,-16.02706324,-1.587147238,-14.82716311,-1.571263901,-13.62726188,-1.555541053,-12.42735965
0.001223301,-1.399613539,-16.02663991,-1.385592437,-14.82671603,-1.371725959,-13.62679131,-1.357999588,-12.42686582
0.001227184,-1.196022329,-16.02607168,-1.184040629,-14.82612726,-1.17219106,-13.62618223,-1.160461216,-12.42623665
0.001231068,-0.992434372,-16.02535853,-0.982492112,-14.8253968,-0.972659488,-13.62543465,-0.962926206,-12.42547212
0.001234951,-0.788849984,-16.02450049,-0.780947184,-14.82452467,-0.773131526,-13.62454859,-0.765394827,-12.42457226
0.001238835,-0.585269479,-16.02349756,-0.579406143,-14.82351087,-0.573607456,-13.62352403,-0.567867348,-12.42353706
0.001242718,-0.381693171,-16.02234975,-0.377869287,-14.82235541,-0.374087562,-13.62236101,-0.370344037,-12.42236655
0.001246602,-0.178121374,-16.02105707,-0.176336914,-14.8210583,-0.174572126,-13.62105952,-0.172825164,-12.42106072
0.001250485,0.025445597,-16.01961952,0.025190677,-14.81961955,0.024938568,-13.61961957,0.024689004,-12.4196196
0.001254369,0.229007428,-16.01803713,0.22671319,-14.81803917,0.224444238,-13.61804119,0.222198198,-12.41804318
0.001258252,0.432563805,-16.01630991,0.428230325,-14.81631718,0.423944602,-13.61632437,0.41970215,-12.41633149
0.001262136,0.636114415,-16.01443786,0.629741786,-14.81445359,0.623439376,-13.61446914,0.61720059,-12.41448454
0.001266019,0.839658943,-16.01242101,0.831247274,-14.81244841,0.822928279,-13.61247551,0.814693251,-12.41250233
0.001269903,1.043197076,-16.01025937,1.032746492,-14.81030166,1.022411028,-13.61034348,1.012179865,-12.41038489
0.001273786,1.2467285,-16.00795295,1.234239144,-14.80801335,1.22188734,-13.60807309,1.209660163,-12.40813222
0.00127767,1.450252902,-16.00550177,1.43572493,-14.8055835,1.421356933,-13.60566434,1.407133878,-12.40574436
0.001281553,1.653769968,-16.00290584,1.637203555,-14.80301213,1.620819526,-13.60311724,1.604600742,-12.4032213
0.001285437,1.857279385,-16.0001652,1.838674721,-14.80029925,1.820274837,-13.60043183,1.802060486,-12.40056307
0.00128932,2.060780841,-15.99727985,2.04013813,-14.79744489,2.019722583,-13.59760811,1.999512843,-12.39776969
0.001293204,2.264274021,-15.99424983,2.241593488,-14.79444906,2.219162482,-13.59464611,2.196957545,-12.39484117
0.001297087,2.467758614,-15.99107513,2.443040496,-14.79131179,2.418594254,-13.59154585,2.394394326,-12.39177754
0.001300971,2.671234306,-15.98775581,2.644478858,-14.7880331,2.618017617,-13.58830734,2.591822918,-12.38857881
0.001304854,2.874700786,-15.98429186,2.845908277,-14.784613,2.817432289,-13.5849306,2.789243053,-12.38524501
0.001308738,3.07815774,-15.98068332,3.047328459,-14.78105152,3.01683799,-13.58141567,2.986654465,-12.38177616
0.001312621,3.281604858,-15.97693022,3.248739106,-14.77734869,3.216234438,-13.57776256,3.184056886,-12.37817227
0.001316505,3.485041827,-15.97303257,3.450139923,-14.77350453,3.415621353,-13.5739713,3.38145005,-12.37443338
0.001320388,3.688468335,-15.96899041,3.651530613,-14.76951906,3.614998453,-13.57004191,3.578833691,-12.37055951
0.001324272,3.891884071,-15.96480376,3.852910883,-14.76539232,3.814365459,-13.56597442,3.776207541,-12.36655067
0.001328155,4.095288724,-15.96047265,4.054280436,-14.76112432,4.01372209,-13.56176885,3.973571336,-12.3624069
0.001332039,4.298681982,-15.9559971,4.255638977,-14.75671511,4.213068067,-13.55742523,4.170924807,-12.35812822
0.001335922,4.502063536,-15.95137716,4.456986212,-14.75216469,4.412403108,-13.55294359,4.368267691,-12.35371466
0.001339806,4.705433074,-15.94661285,4.658321846,-14.74747312,4.611726935,-13.54832395,4.56559972,-12.34916625
0.001343689,4.908790286,-15.94170419,4.859645584,-14.7426404,4.811039268,-13.54356635,4.76292063,-12.34448301
0.001347573,5.112134862,-15.93665123,5.060957132,-14.73766659,5.010339828,-13.53867082,4.960230155,-12.33966497
0.001351456,5.315466493,-15.931454,5.262256197,-14.7325517,5.209628335,-13.53363738,5.15752803,-12.33471216
0.00135534,5.518784868,-15.92611253,5.463542485,-14.72729577,5.408904511,-13.52846606,5.354813991,-12.32962462
0.001359223,5.722089678,-15.92062685,5.664815702,-14.72189884,5.608168077,-13.52315691,5.552087771,-12.32440237
0.001363107,5.925380615,-15.91499701,5.866075555,-14.71636094,5.807418756,-13.51770994,5.749349108,-12.31904544
0.00136699,6.12865737,-15.90922303,6.067321751,-14.7106821,6.006656268,-13.51212521,5.946597736,-12.31355387
0.001370874,6.331919635,-15.90330496,6.268553998,-14.70486236,6.205880335,-13.50640273,6.143833391,-12.30792769
0.001374757,6.535167101,-15.89724284,6.469772003,-14.69890175,6.405090681,-13.50054255,6.341055811,-12.30216694
0.001378641,6.73839946,-15.8910367,6.670975474,-14.69280032,6.604287028,-13.4945447,6.53826473,-12.29627164
0.001382524,6.941616406,-15.88468658,6.87216412,-14.68655811,6.803469099,-13.48840922,6.735459887,-12.29024183
0.001386408,7.144817631,-15.87819252,7.073337648,-14.68017514,7.002636616,-13.48213614,6.932641017,-12.28407756
0.001390291,7.348002828,-15.87155457,7.274495769,-14.67365147,7.201789304,-13.47572551,7.129807858,-12.27777884
0.001394175,7.55117169,-15.86477277,7.47563819,-14.66698713,7.400926886,-13.46917736,7.326960147,-12.27134574
0.001398058,7.754323913,-15.85784717,7.676764621,-14.66018216,7.600049086,-13.46249173,7.524097623,-12.26477827
0.001401942,7.957459189,-15.8507778,7.877874772,-14.65323661,7.799155629,-13.45566866,7.721220022,-12.25807648
0.001405825,8.160577214,-15.84356471,8.078968354,-14.64615052,7.998246238,-13.4487082,7.918327084,-12.25124041
0.001409709,8.363677683,-15.83620794,8.280045076,-14.63892393,8.19732064,-13.44161038,8.115418547,-12.2442701
0.001413592,8.56676029,-15.82870756,8.481104649,-14.63155688,8.396378558,-13.43437525,8.312494149,-12.23716559
0.001417476,8.769824732,-15.82106359,8.682146785,-14.62404943,8.59541972,-13.42700286,8.50955363,-12.22992693
0.001421359,8.972870704,-15.81327609,8.883171194,-14.61640162,8.79444385,-13.41949324,8.706596728,-12.22255414
0.001425243,9.175897904,-15.80534512,9.08417759,-14.6086135,8.993450675,-13.41184644,8.903623185,-12.21504728
0.001429126,9.378906027,-15.79727071,9.285165683,-14.60068511,9.192439921,-13.4040625,9.100632739,-12.20740639
0.00143301,9.581894772,-15.78905292,9.486135187,-14.5926165,9.391411316,-13.39614148,9.297625132,-12.19963152
0.001436893,9.784863836,-15.78069181,9.687085814,-14.58440773,9.590364586,-13.38808342,9.494600103,-12.1917227
0.001440777,9.987812917,-15.77218742,9.888017278,-14.57605883,9.789299458,-13.37988837,9.691557393,-12.18367999
0.00144466,10.19074171,-15.76353981,10.08892929,-14.56756987,9.988215662,-13.37155637,9.888496745,-12.17550343
0.001448544,10.39364993,-15.75474903,10.28982157,-14.55894089,10.18711293,-13.36308748,10.0854179,-12.16719307
0.001452427,10.59653725,-15.74581513,10.49069383,-14.55017195,10.38599098,-13.35448174,10.2823206,-12.15874895
0.001456311,10.79940339,-15.73673819,10.69154578,-14.54126311,10.58484954,-13.34573921,10.47920458,-12.15017113
0.001460194,11.00224805,-15.72751824,10.89237714,-14.5322144,10.78368836,-13.33685994,10.6760696,-12.14145965
0.001464078,11.20507092,-15.71815534,11.09318763,-14.52302589,10.98250715,-13.32784398,10.87291538,-12.13261457
0.001467961,11.4078717,-15.70864957,11.29397696,-14.51369764,11.18130565,-13.31869137,11.06974169,-12.12363593
0.001471845,11.61065011,-15.69900097,11.49474484,-14.5042297,11.38008358,-13.30940219,11.26654825,-12.11452378
0.001475728,11.81340583,-15.6892096,11.695491,-14.49462213,11.57884068,-13.29997648,11.46333481,-12.10527818
0.001479612,12.01613858,-15.67927553,11.89621515,-14.48487498,11.77757668,-13.29041429,11.66010112,-12.09589918
0.001483495,12.21884805,-15.66919881,12.09691702,-14.47498831,11.97629131,-13.28071569,11.85684693,-12.08638683
0.001487379,12.42153396,-15.65897952,12.29759631,-14.46496219,12.17498431,-13.27088072,12.05357197,-12.07674119
0.001491262,12.62419599,-15.64861771,12.49825275,-14.45479668,12.3736554,-13.26090945,12.250276,-12.06696231
0.001495146,12.82683387,-15.63811344,12.69888605,-14.44449182,12.57230432,-13.25080193,12.44695875,-12.05705025
0.001499029,13.02944729,-15.62746679,12.89949595,-14.4340477,12.7709308,-13.24055822,12.64361998,-12.04700505
0.001502913,13.23203596,-15.61667781,13.10008215,-14.42346436,12.96953458,-13.23017839,12.84025944,-12.03682679
0.001506796,13.43459959,-15.60574657,13.30064438,-14.41274188,13.16811539,-13.21966248,13.03687686,-12.02651551
0.00151068,13.63713788,-15.59467315,13.50118235,-14.4018803,13.36667296,-13.20901057,13.233472,-12.01607128
0.001514563,13.83965054,-15.5834576,13.7016958,-14.39087971,13.56520704,-13.19822272,13.4300446,-12.00549415
0.001518447,14.04213728,-15.5721,13.90218444,-14.37974017,13.76371735,-13.18729898,13.62659442,-11.99478418
0.00152233,14.24459781,-15.56060041,14.102648,-14.36846174,13.96220363,-13.17623941,13.8231212,-11.98394143
0.001526214,14.44703183,-15.54895891,14.30308619,-14.35704448,14.16066563,-13.1650441,14.01962469,-11.97296596
0.001530097,14.64943906,-15.53717557,14.50349875,-14.34548847,14.35910307,-13.15371308,14.21610464,-11.96185784
0.001533981,14.8518192,-15.52525046,14.7038854,-14.33379378,14.55751569,-13.14224645,14.41256081,-11.95061712
0.001537864,15.05417197,-15.51318365,14.90424585,-14.32196047,14.75590324,-13.13064424,14.60899293,-11.93924387
0.001541748,15.25649707,-15.50097522,15.10457985,-14.30998861,14.95426544,-13.11890655,14.80540077,-11.92773815
0.001545631,15.45879423,-15.48862524,15.30488711,-14.29787828,15.15260205,-13.10703342,15.00178407,-11.91610003
0.001549515,15.66106315,-15.47613378,15.50516736,-14.28562954,15.3509128,-13.09502493,15.19814259,-11.90432957
0.001553398,15.86330354,-15.46350092,15.70542032,-14.27324247,15.54919742,-13.08288115,15.39447607,-11.89242683
0.001557282,16.06551512,-15.45072674,15.90564573,-14.26071713,15.74745567,-13.07060215,15.59078428,-11.88039188
0.001561165,16.26769761,-15.43781131,16.10584331,-14.24805362,15.94568727,-13.058188,15.78706696,-11.86822479
0.001565049,16.46985071,-15.42475471,16.30601279,-14.23525199,16.14389198,-13.04563876,15.98332387,-11.85592562
